Key,English,Japanese
PROPITEM_TXT_000856,Petal Boots,フェイタル・ブーツ(M)
PROPITEM_TXT_000858,Stinger Helmet,スレイピン・ヘルメット(F)
PROPITEM_TXT_000860,Stinger Suit,スレイピン・スーツ(F)
PROPITEM_TXT_000862,Stinger Gauntlets,スティンガーガントレット
PROPITEM_TXT_000864,Stinger Boots,スレイピン・ブーツ(F)
PROPITEM_TXT_000866,Slepint Helmet,スレイピン・ヘルメット(M)
PROPITEM_TXT_000868,Slepint Suit,スレイピン・スーツ(M)
PROPITEM_TXT_000870,Slepint Gauntlets,スリープガントレット
PROPITEM_TXT_000872,Slepint Boots,スレイピン・ブーツ(M)
PROPITEM_TXT_000874,Curus Helmet,サディン・ヘルメット(F)
PROPITEM_TXT_000876,Curus Suit,サディン・スーツ(F)
PROPITEM_TXT_000878,Curus Gauntlets,キュラスガントレット
PROPITEM_TXT_000880,Curus Boots,サディン・ブーツ(F)
PROPITEM_TXT_000882,Sardine Helmet,サディン・ヘルメット(M)
PROPITEM_TXT_000884,Sardine Suit,サディン・スーツ(M)
PROPITEM_TXT_000886,Sardine Gauntlets,サディン・ガントレット
PROPITEM_TXT_000888,Sardine Boots,サディン・ブーツ(M)
PROPITEM_TXT_000890,Niz Helmet,シアー・ヘルメット(F)
PROPITEM_TXT_000892,Niz Suit,シアー・スーツ(F)
PROPITEM_TXT_000894,Niz Gauntlets,ニズガントレット
PROPITEM_TXT_000896,Niz Boots,シアー・ブーツ(F)
PROPITEM_TXT_000898,Seer Helmet,シアー・ヘルメット(M)
PROPITEM_TXT_000900,Seer Suit,シアー・スーツ(M)
PROPITEM_TXT_000902,Seer Gauntlets,シアー・ガントレット
PROPITEM_TXT_000904,Seer Boots,シアー・ブーツ(M)
PROPITEM_TXT_000906,Cylos Helmet,カミット・ヘルメット(F)
PROPITEM_TXT_000908,Cylos Suit,カミット・スーツ(F)
PROPITEM_TXT_000910,Cylos Gauntlets,サイロスガントレット
PROPITEM_TXT_000912,Cylos Boots,カミット・ブーツ(F)
PROPITEM_TXT_000914,Comet Helmet,カミット・ヘルメット(M)
PROPITEM_TXT_000916,Comet Suit,カミット・スーツ(M)
PROPITEM_TXT_000918,Comet Gauntlets,コメットガントレット
PROPITEM_TXT_000920,Comet Boots,カミット・ブーツ(M)
PROPITEM_TXT_000922,Miracle Helmet,レイアード・ヘルメット(F)
PROPITEM_TXT_000924,Miracle Suit,レイアード・スーツ(F)
PROPITEM_TXT_000926,Miracle Gauntlets,レイアード・ガントレット(F)
PROPITEM_TXT_000928,Miracle Boots,レイアード・ブーツ(F)
PROPITEM_TXT_000930,Layered Helmet,レイアード・ヘルメット(M)
PROPITEM_TXT_000932,Layered Suit,レイアード・スーツ(M)
PROPITEM_TXT_000934,Layered Gauntlets,レイアード・ガントレット
PROPITEM_TXT_000936,Layered Boots,レイアード・ブーツ(M)
PROPITEM_TXT_000938,Sayram Helmet,ターリーン・ヘルメット(F)
PROPITEM_TXT_000940,Sayram Suit,ターリーン・スーツ(F)
PROPITEM_TXT_000942,Sayram Gauntlets,ターリーン・ガントレット(F)
PROPITEM_TXT_000944,Sayram Boots,ターリーン・ブーツ(F)
PROPITEM_TXT_000946,Talin Helmet,ターリーン・ヘルメット(M)
PROPITEM_TXT_000948,Talin Suit,ターリーン・スーツ(M)
PROPITEM_TXT_000950,Talin Gauntlets,ターリーン・ガントレット
PROPITEM_TXT_000952,Talin Boots,ターリーン・ブーツ(M)
PROPITEM_TXT_000954,Merr Helmet,ソレイン・ヘルメット(F)
PROPITEM_TXT_000956,Merr Suit,ソレイン・スーツ(F)
PROPITEM_TXT_000958,Merr Gauntlets,メールガントレット
PROPITEM_TXT_000960,Merr Boots,ソレイン・ブーツ(F)
PROPITEM_TXT_000962,Sorain Helmet,ソレイン・ヘルメット(M)
PROPITEM_TXT_000964,Sorain Suit,ソレイン・スーツ(M)
PROPITEM_TXT_000966,Sorain Gauntlets,ソレイン・ガントレット
PROPITEM_TXT_000968,Sorain Boots,ソレイン・ブーツ(M)
PROPITEM_TXT_000970,Stitch Helmet,パングリル・ヘルメット(F)
PROPITEM_TXT_000972,Stitch Suit,パングリル・スーツ(F)
PROPITEM_TXT_000974,Stitch Gauntlets,スティッチガントレット
PROPITEM_TXT_000976,Stitch Boots,パングリル・ブーツ(F)
PROPITEM_TXT_000978,Panggril Helmet,パングリル・ヘルメット(M)
PROPITEM_TXT_000980,Panggril Suit,パングリル・スーツ(M)
PROPITEM_TXT_000982,Panggril Gauntlets,パングリル・ガントレット
PROPITEM_TXT_000984,Panggril Boots,パングリル・ブーツ(M)
PROPITEM_TXT_000986,Hyper Helmet,クルーザ・ヘルメット(F)
PROPITEM_TXT_000988,Hyper Suit,クルーザ・スーツ(F)
PROPITEM_TXT_000990,Hyper Gauntlets,クルーザ・ガントレット(F)
PROPITEM_TXT_000992,Hyper Boots,クルーザ・ブーツ(F)
PROPITEM_TXT_000994,Cruiser Helmet,クルーザ・ヘルメット(M)
PROPITEM_TXT_000996,Cruiser Suit,クルーザ・スーツ(M)
PROPITEM_TXT_000998,Cruiser Gauntlets,クルーザ・ガントレット
PROPITEM_TXT_001000,Cruiser Boots,クルーザ・ブーツ(M)
PROPITEM_TXT_001002,Flury Helmet,ウェイジー・ヘルメット(F)
PROPITEM_TXT_001004,Flury Suit,ウェイジー・スーツ(F)
PROPITEM_TXT_001006,Flury Gauntlets,ウェイジー・ガントレット
PROPITEM_TXT_001008,Flury Boots,ウェイジー・ブーツ(F)
PROPITEM_TXT_001010,Wedge Helmet,ウェイジー・ヘルメット(M)
PROPITEM_TXT_001012,Wedge Suit,ウェイジー・スーツ(M)
PROPITEM_TXT_001014,Wedge Gauntlets,ウェイジー・ガントレット
PROPITEM_TXT_001016,Wedge Boots,ウェイジー・ブーツ(M)
PROPITEM_TXT_001018,Misty Helmet,ミスティ・ヘルメット(F)
PROPITEM_TXT_001020,Misty Suit,ミスティ・スーツ(F)
PROPITEM_TXT_001022,Misty Gauntlets,ミスティ・ガントレット
PROPITEM_TXT_001024,Misty Boots,ミスティ・ブーツ(F)
PROPITEM_TXT_001026,Teba Helmet,ミスティ・ヘルメット(M)
PROPITEM_TXT_001028,Teba Suit,ミスティ・スーツ(M)
PROPITEM_TXT_001030,Teba Gauntlets,ミスティ・ガントレット(M)
PROPITEM_TXT_001032,Teba Boots,ミスティ・ブーツ(M)
PROPITEM_TXT_001034,Recorn Helmet,リコン・ヘルメット(M)
PROPITEM_TXT_001036,Recorn Suit,リコン・スーツ(M)
PROPITEM_TXT_001038,Recorn Gauntlets,リコン・ガントレット
PROPITEM_TXT_001040,Recorn Boots,リコン・ブーツ(M)
PROPITEM_TXT_001042,Rescorn Helmet,リコン・ヘルメット(F)
PROPITEM_TXT_001044,Rescorn Suit,リコン・スーツ(F)
PROPITEM_TXT_001046,Rescorn Gauntlets,レスコーンガントレット
PROPITEM_TXT_001048,Rescorn Boots,リコン・ブーツ(F)
PROPITEM_TXT_001050,Rebron Helmet,レブロン・ヘルメット(M)
PROPITEM_TXT_001052,Rebron Suit,レブロン・スーツ(M)
PROPITEM_TXT_001054,Rebron Gauntlets,レブロン・ガントレット
PROPITEM_TXT_001056,Rebron Boots,レブロン・ブーツ(M)
PROPITEM_TXT_001058,Restron Helmet,レブロン・ヘルメット(F)
PROPITEM_TXT_001060,Restron Suit,レブロン・スーツ(F)
PROPITEM_TXT_001062,Restron Gauntlets,レストロンガントレット
PROPITEM_TXT_001064,Restron Boots,レブロン・ブーツ(F)
PROPITEM_TXT_001066,Shurand Helmet,シュランド・ヘルメット(M)
PROPITEM_TXT_001068,Shurand Suit,シュランド・スーツ(M)
PROPITEM_TXT_001070,Shurand Gauntlets,シュランド・ガントレット
PROPITEM_TXT_001072,Shurand Boots,シュランド・ブーツ(M)
PROPITEM_TXT_001074,Shuran Helmet,シュランド・ヘルメット(F)
PROPITEM_TXT_001076,Shuran Suit,シュランド・スーツ(F)
PROPITEM_TXT_001078,Shuran Gauntlets,シュランド・ガントレット
PROPITEM_TXT_001080,Shuran Boots,シュランド・ブーツ(F)
PROPITEM_TXT_001082,Ahes Helmet,アレース・ヘルメット(M)
PROPITEM_TXT_001084,Ahes Suit,アレース・スーツ(M)
PROPITEM_TXT_001086,Ahes Gauntlets,アレース・ガントレット(M)
PROPITEM_TXT_001088,Ahes Boots,アレース・ブーツ(M)
PROPITEM_TXT_001090,Anoos Helmet,アレース・ヘルメット(F)
PROPITEM_TXT_001092,Anoos Suit,アレース・スーツ(F)
PROPITEM_TXT_001094,Anoos Gauntlets,アヌースガントレット
PROPITEM_TXT_001096,Anoos Boots,アレース・ブーツ(F)
PROPITEM_TXT_001098,Warpon Helmet,ワーフォン・ヘルメット(M)
PROPITEM_TXT_001100,Warpon Suit,ワーフォン・スーツ(M)
PROPITEM_TXT_001102,Warpon Gauntlets,ワーポンガントレット
PROPITEM_TXT_001104,Warpon Boots,ワーフォン・ブーツ(M)
PROPITEM_TXT_001106,Warspon Helmet,ワーフォン・ヘルメット(F)
PROPITEM_TXT_001108,Warspon Suit,ワーフォン・スーツ(F)
PROPITEM_TXT_001110,Warspon Gauntlets,ウォースポンガントレット
PROPITEM_TXT_001112,Warspon Boots,ワーフォン・ブーツ(F)
PROPITEM_TXT_001114,Wees Helmet,ウィズ・ヘルメット(M)
PROPITEM_TXT_001116,Wees Suit,ウィズ・スーツ(M)
PROPITEM_TXT_001118,Wees Gauntlets,ウィズ・ガントレット
PROPITEM_TXT_001120,Wees Boots,ウィズ・ブーツ(M)
PROPITEM_TXT_001122,Weeshian Helmet,ウィズ・ヘルメット(F)
PROPITEM_TXT_001124,Weeshian Suit,ウィズ・スーツ(F)
PROPITEM_TXT_001126,Weeshian Gauntlets,ウィーシアンガントレット
PROPITEM_TXT_001128,Weeshian Boots,ウィズ・ブーツ(F)
PROPITEM_TXT_001130,Ectro Helmet,エクトリ・ヘルメット(M)
PROPITEM_TXT_001132,Ectro Suit,エクトリ・スーツ(M)
PROPITEM_TXT_001134,Ectro Gauntlets,エクストロガントレット
PROPITEM_TXT_001136,Ectro Boots,エクトリ・ブーツ(M)
PROPITEM_TXT_001138,Extro Helmet,エクトリ・ヘルメット(F)
PROPITEM_TXT_001140,Extro Suit,エクトリ・スーツ(F)
PROPITEM_TXT_001142,Extro Gauntlets,エクストラガントレット
PROPITEM_TXT_001144,Extro Boots,エクトリ・ブーツ(F)
PROPITEM_TXT_001146,Einy Helmet,アイニ・ヘルメット(M)
PROPITEM_TXT_001148,Einy Suit,アイニ・スーツ(M)
PROPITEM_TXT_001150,Einy Gauntlets,エイニーガントレット
PROPITEM_TXT_001152,Einy Boots,アイニ・ブーツ(M)
PROPITEM_TXT_001154,Akan Helmet,アイニ・ヘルメット(F)
PROPITEM_TXT_001156,Akan Suit,アイニ・スーツ(F)
PROPITEM_TXT_001158,Akan Gauntlets,ゴーイングガントレット
PROPITEM_TXT_001160,Akan Boots,アイニ・ブーツ(F)
PROPITEM_TXT_001162,Dayst Helmet,ディースト・ヘルメット(M)
PROPITEM_TXT_001164,Dayst Suit,ディースト・スーツ(M)
PROPITEM_TXT_001166,Dayst Gauntlets,デイストガントレット
PROPITEM_TXT_001168,Dayst Boots,ディースト・ブーツ(M)
PROPITEM_TXT_001170,Dest Helmet,ディースト・ヘルメット(F)
PROPITEM_TXT_001172,Dest Suit,ディースト・スーツ(F)
PROPITEM_TXT_001174,Dest Gauntlets,デストガントレット
PROPITEM_TXT_001176,Dest Boots,ディースト・ブーツ(F)
PROPITEM_TXT_001178,Hanes Helmet,ハネス・ヘルメット(M)
PROPITEM_TXT_001180,Hanes Suit,ハネス・スーツ(M)
PROPITEM_TXT_001182,Hanes Gauntlets,ヘインズガントレット
PROPITEM_TXT_001184,Hanes Boots,ハネス・ブーツ(M)
PROPITEM_TXT_001186,Haganes Helmet,ハネス・ヘルメット(F)
PROPITEM_TXT_001188,Haganes Suit,ハネス・スーツ(F)
PROPITEM_TXT_001190,Haganes Gauntlets,ハガネスガントレット
PROPITEM_TXT_001192,Haganes Boots,ハネス・ブーツ(F)
PROPITEM_TXT_001194,Katria Helmet,カトリア・ヘルメット(M)
PROPITEM_TXT_001196,Katria Suit,カトリア・スーツ(M)
PROPITEM_TXT_001198,Katria Gauntlets,カトリア・ガントレット
PROPITEM_TXT_001200,Katria Boots,カトリア・ブーツ(M)
PROPITEM_TXT_001202,Kanarin Helmet,カトリア・ヘルメット(F)
PROPITEM_TXT_001204,Kanarin Suit,カトリア・スーツ(F)
PROPITEM_TXT_001206,Kanarin Gauntlets,カナリーガントレット
PROPITEM_TXT_001208,Kanarin Boots,カトリア・ブーツ(F)
PROPITEM_TXT_001210,Restra Helmet,リトラ・ヘルメット(M)
PROPITEM_TXT_001212,Restra Suit,リトラ・スーツ(M)
PROPITEM_TXT_001214,Restra Gauntlets,レストラガントレット
PROPITEM_TXT_001216,Restra Boots,リトラ・ブーツ(M)
PROPITEM_TXT_001218,Rasra Helmet,リトラ・ヘルメット(F)
PROPITEM_TXT_001220,Rasra Suit,リトラ・スーツ(F)
PROPITEM_TXT_001222,Rasra Gauntlets,リトラ・ガントレット
PROPITEM_TXT_001224,Rasra Boots,リトラ・ブーツ(F)
PROPITEM_TXT_001226,Neis Helmet,ネイス・ヘルメット(M)
PROPITEM_TXT_001228,Neis Suit,ネイス・スーツ(M)
PROPITEM_TXT_001230,Neis Gauntlets,ネイス・ガントレット
PROPITEM_TXT_001232,Neis Boots,ネイス・ブーツ(M)
PROPITEM_TXT_001234,Nation Helmet,ネイス・ヘルメット(F)
PROPITEM_TXT_001236,Nation Suit,ネイス・スーツ(F)
PROPITEM_TXT_001238,Nation Gauntlets,ネイス・ガントレット
PROPITEM_TXT_001240,Nation Boots,ネイス・ブーツ(F)
PROPITEM_TXT_001242,Oska Helmet,オスカ・ヘルメット(M)
PROPITEM_TXT_001244,Oska Suit,オスカ・スーツ(M)
PROPITEM_TXT_001246,Oska Gauntlets,オスカ・ガントレット
PROPITEM_TXT_001248,Oska Boots,オスカ・ブーツ(M)
PROPITEM_TXT_001250,Okas Helmet,オスカ・ヘルメット(F)
PROPITEM_TXT_001252,Okas Suit,オスカ・スーツ(F)
PROPITEM_TXT_001254,Okas Gauntlets,オスカ・ガントレット
PROPITEM_TXT_001256,Okas Boots,オスカ・ブーツ(F)
PROPITEM_TXT_001258,Asren Helmet,アスレン・ヘルメット(M)
PROPITEM_TXT_001260,Asren Suit,アスレン・スーツ(M)
PROPITEM_TXT_001262,Asren Gauntlets,アスレン・ガントレット
PROPITEM_TXT_001264,Asren Boots,アスレン・ブーツ(M)
PROPITEM_TXT_001266,Aren Helmet,アスレン・ヘルメット(F)
PROPITEM_TXT_001268,Aren Suit,アスレン・スーツ(F)
PROPITEM_TXT_001270,Aren Gauntlets,アスレン・ガントレット
PROPITEM_TXT_001272,Aren Boots,アスレン・ブーツ(F)
PROPITEM_TXT_001274,Tyrent Helmet,タイトラン・ヘルメット(M)
PROPITEM_TXT_001276,Tyrent Suit,タイトラン・スーツ(M)
PROPITEM_TXT_001278,Tyrent Gauntlets,タイトラン・ガントレット
PROPITEM_TXT_001280,Tyrent Boots,タイトラン・ブーツ(M)
PROPITEM_TXT_001282,Tight Helmet,タイトラン・ヘルメット(F)
PROPITEM_TXT_001284,Tight Suit,タイトラン・スーツ(F)
PROPITEM_TXT_001286,Tight Gauntlets,タイトラン・ガントレット
PROPITEM_TXT_001288,Tight Boots,タイトラン・ブーツ(F)
PROPITEM_TXT_001290,Pact Helmet,ペクト・ヘルメット(M)
PROPITEM_TXT_001292,Pact Suit,ペクト・スーツ(M)
PROPITEM_TXT_001294,Pact Gauntlets,ペクト・ガントレット
PROPITEM_TXT_001296,Pact Boots,ペクト・ブーツ(M)
PROPITEM_TXT_001298,Paxt Helmet,ペクト・ヘルメット(F)
PROPITEM_TXT_001300,Paxt Suit,ペクト・スーツ(F)
PROPITEM_TXT_001302,Paxt Gauntlets,ペクト・ガントレット
PROPITEM_TXT_001304,Paxt Boots,ペクト・ブーツ(F)
PROPITEM_TXT_001306,Shupon Helmet,シューフォン・ヘルメット(M)
PROPITEM_TXT_001308,Shupon Suit,シューフォン・スーツ(M)
PROPITEM_TXT_001310,Shupon Gauntlets,シューフォン・ガントレット
PROPITEM_TXT_001312,Shupon Boots,シューフォン・ブーツ(M)
PROPITEM_TXT_001314,Shrian Helmet,シューフォン・ヘルメット(F)
PROPITEM_TXT_001316,Shrian Suit,シューフォン・スーツ(F)
PROPITEM_TXT_001318,Shrian Gauntlets,シューフォン・ガントレット
PROPITEM_TXT_001320,Shrian Boots,シューフォン・ブーツ(F)
PROPITEM_TXT_001322,Navil Helmet,ネビラル・ヘルメット(M)
PROPITEM_TXT_001324,Navil Suit,ネビラル・スーツ(M)
PROPITEM_TXT_001326,Navil Gauntlets,ネビラル・ガントレット
PROPITEM_TXT_001328,Navil Boots,ネビラル・ブーツ(M)
PROPITEM_TXT_001330,Neclus Helmet,ネビラル・ヘルメット(F)
PROPITEM_TXT_001332,Neclus Suit,ネビラル・スーツ(F)
PROPITEM_TXT_001334,Neclus Gauntlets,ネビラル・ガントレット
PROPITEM_TXT_001336,Neclus Boots,ネビラル・ブーツ(F)
PROPITEM_TXT_001338,Alext Helmet,アレックト・ヘルメット(M)
PROPITEM_TXT_001340,Alext Suit,アレックト・スーツ(M)
PROPITEM_TXT_001342,Alext Gauntlets,アレックト・ガントレット
PROPITEM_TXT_001344,Alext Boots,アレックト・ブーツ(M)
PROPITEM_TXT_001346,Ales Helmet,アレックト・ヘルメット(F)
PROPITEM_TXT_001348,Ales Suit,アレックト・スーツ(F)
PROPITEM_TXT_001350,Ales Gauntlets,アレックト・ガントレット
PROPITEM_TXT_001352,Ales Boots,アレックト・ブーツ(F)
PROPITEM_TXT_001354,Akent Helmet,アケント・ヘルメット(M)
PROPITEM_TXT_001356,Akent Suit,アケント・スーツ(M)
PROPITEM_TXT_001358,Akent Gauntlets,アケント・ガントレット
PROPITEM_TXT_001360,Akent Boots,アケント・ブーツ(M)
PROPITEM_TXT_001362,Aken Helmet,アケント・ヘルメット(F)
PROPITEM_TXT_001364,Aken Suit,アケント・スーツ(F)
PROPITEM_TXT_001366,Aken Gauntlets,アケント・ガントレット
PROPITEM_TXT_001368,Aken Boots,アケント・ブーツ(F)
PROPITEM_TXT_001370,Rody Helmet,ロディ・ヘルメット(M)
PROPITEM_TXT_001372,Rody Suit,ロディ・スーツ(M)
PROPITEM_TXT_001374,Rody Gauntlets,ロディ・ガントレット
PROPITEM_TXT_001376,Rody Boots,ロディ・ブーツ(M)
PROPITEM_TXT_001378,Rodey Helmet,ロディ・ヘルメット(F)
PROPITEM_TXT_001380,Rodey Suit,ロディ・スーツ(F)
PROPITEM_TXT_001382,Rodey Gauntlets,ロディ・ガントレット
PROPITEM_TXT_001384,Rodey Boots,ロディ・ブーツ(F)
PROPITEM_TXT_001386,Ropang Helmet,ロファン・ヘルメット(M)
PROPITEM_TXT_001388,Ropang Suit,ロファン・スーツ(M)
PROPITEM_TXT_001390,Ropang Gauntlets,ロファン・ガントレット
PROPITEM_TXT_001392,Ropang Boots,ロファン・ブーツ(M)
PROPITEM_TXT_001394,Roshel Helmet,ロファン・ヘルメット(F)
PROPITEM_TXT_001396,Roshel Suit,ロファン・スーツ(F)
PROPITEM_TXT_001398,Roshel Gauntlets,ロファン・ガントレット
PROPITEM_TXT_001400,Roshel Boots,ロファン・ブーツ(F)
PROPITEM_TXT_001402,Geniun Helmet,ジーニアン・ヘルメット(M)
PROPITEM_TXT_001404,Geniun Suit,ジーニアン・スーツ(M)
PROPITEM_TXT_001406,Geniun Gauntlets,ジーニアン・ガントレット
PROPITEM_TXT_001408,Geniun Boots,ジーニアン・ブーツ(M)
PROPITEM_TXT_001410,Gynas Helmet,ジーニアン・ヘルメット(F)
PROPITEM_TXT_001412,Gynas Suit,ジーニアン・スーツ(F)
PROPITEM_TXT_001414,Gynas Gauntlets,ジーニアン・ガントレット
PROPITEM_TXT_001416,Gynas Boots,ジーニアン・ブーツ(F)
PROPITEM_TXT_001418,Mekatro Helmet,メカトロ・ヘルメット(M)
PROPITEM_TXT_001420,Mekatro Suit,メカトロ・スーツ(M)
PROPITEM_TXT_001422,Mekatro Gauntlets,メカトロ・ガントレット
PROPITEM_TXT_001424,Mekatro Boots,メカトロ・ブーツ(M)
PROPITEM_TXT_001426,Mekaron Helmet,メカトロ・ヘルメット(F)
PROPITEM_TXT_001428,Mekaron Suit,メカトロ・スーツ(F)
PROPITEM_TXT_001430,Mekaron Gauntlets,メカトロ・ガントレット
PROPITEM_TXT_001432,Mekaron Boots,メカトロ・ブーツ(F)
PROPITEM_TXT_001434,Myuran Helmet,ミューラン・ヘルメット(M)
PROPITEM_TXT_001436,Myuran Suit,ミューラン・スーツ(M)
PROPITEM_TXT_001438,Myuran Gauntlets,ミューラン・ガントレット
PROPITEM_TXT_001440,Myuran Boots,ミューラン・ブーツ(M)
PROPITEM_TXT_001442,Myurian Helmet,ミューラン・ヘルメット(F)
PROPITEM_TXT_001444,Myurian Suit,ミューラン・スーツ(F)
PROPITEM_TXT_001446,Myurian Gauntlets,ミューラン・ガントレット
